2017,IN,Renaissance Life & Health Insurance Company of America,57874,-1,-1,-1,-1,-1.00,-1,-1,-1.00,57874,Individual,Yes,57874,Yes
2017,IN,Guardian Life Insurance Company of America,59560,-1,-1,-1,-1,-1.00,-1,-1,-1.00,59560,SHOP (Small Group),Yes,59560,No
2017,IN,MDwise Marketplace Inc.,62033,6788530,1659811,1774,158,0.09,-1,-1,-1.00,62033,-1,-1,62033,Yes
2017,IN,Celtic Insurance Company,76179,-1,-1,-1,-1,-1.00,-1,-1,-1.00,76179,Individual,No,76179,Yes
2017,IN,Dental Care Plus Inc.,79503,1114,371,-1,-1,-1.00,-1,-1,-1.00,79503,SHOP (Small Group),Yes,79503,Yes
2017,IN,BEST Life and Health Insurance Company,83557,14,-1,-1,-1,-1.00,-1,-1,-1.00,83557,Individual,Yes,83557,Yes
2017,IN,TRUASSURE INSURANCE COMPANY,87417,3543,477,-1,-1,-1.00,-1,-1,-1.00,87417,Individual,Yes,87417,Yes
2017,IN,Dentegra Insurance Company,91920,1693,1028,-1,-1,-1.00,-1,-1,-1.00,91920,-1,-1,91920,Yes
2017,KS,Dentegra Insurance Company,11339,1259,709,-1,-1,-1.00,-1,-1,-1.00,11339,SHOP (Small Group),Yes,11339,No
2017,KS,TRUASSURE INSURANCE COMPANY,25268,-1,-1,-1,-1,-1.00,-1,-1,-1.00,25268,SHOP (Small Group),Yes,25268,Yes
2017,KS,BlueCross BlueShield Kansas Solutions Inc.,27811,330632,12624,38,-1,-1.00,-1,-1,-1.00,27811,SHOP (Small Group),No,27811,No
2017,KS,BEST Life and Health Insurance Company,63790,335,81,-1,-1,-1.00,-1,-1,-1.00,63790,SHOP (Small Group),Yes,63790,Yes
2017,KS,Delta Dental of Kansas Inc.,81711,8986,1205,120,62,0.52,-1,-1,-1.00,81711,SHOP (Small Group),Yes,81711,Yes
2017,KS,Renaissance Life & Health Insurance Company of America,95038,-1,-1,-1,-1,-1.00,-1,-1,-1.00,95038,Individual,Yes,95038,Yes
2017,KS,Medica Insurance Company,39520,-1,-1,-1,-1,-1.00,-1,-1,-1.00,39520,Individual,No,39520,Yes
2017,KY,Anthem Health Plans of KY(Anthem BCBS),36239,-1,-1,-1,-1,-1.00,-1,-1,-1.00,36239,https://www.anthem.com/health-insurance/provider-directory/searchcriteria?alphaprefix=1826,https://www.anthem.com/health-insurance/provider-directory/searchcriteria?alphaprefix=1828,36239,Yes
2017,KY,BEST Life and Health Insurance Company,86825,-1,-1,-1,-1,-1.00,-1,-1,-1.00,86825,SHOP (Small Group),Yes,86825,Yes
2017,KY,The Dental Concern Inc,11469,-1,-1,-1,-1,-1.00,-1,-1,-1.00,11469,Individual,Yes,11469,Yes
2017,KY,Humana Health Plan Inc.,15411,-1,-1,-1,-1,-1.00,-1,-1,-1.00,15411,Individual,No,15411,No
2017,KY,Dental Care Plus Inc.,18726,-1,-1,-1,-1,-1.00,-1,-1,-1.00,18726,SHOP (Small Group),Yes,18726,No
2017,KY,Dentegra Insurance Company,43492,-1,-1,-1,-1,-1.00,-1,-1,-1.00,43492,SHOP (Small Group),Yes,43492,No
2017,KY,CareSource Kentucky Co.,45636,-1,-1,-1,-1,-1.00,-1,-1,-1.00,45636,Individual,No,45636,No
2017,KY,Delta Dental of Kentucky Inc.,62201,-1,-1,-1,-1,-1.00,-1,-1,-1.00,62201,SHOP (Small Group),Yes,62201,Yes
2017,LA,Delta Dental Insurance Company,18802,2823,1271,-1,-1,-1.00,-1,-1,-1.00,18802,Individual,Yes,18802,Yes
2017,LA,HMO Louisiana Inc.,19636,1078158,421585,260,132,0.51,-1,-1,-1.00,19636,Individual,No,19636,Yes
2017,LA,Renaissance Life & Health Insurance Company of America,28419,-1,-1,-1,-1,-1.00,-1,-1,-1.00,28419,Individual,Yes,28419,Yes
2017,LA,Humana Health Benefit Plan of Louisiana Inc.,44965,127753,32445,41,14,0.34,15,-1,-1.00,44965,Individual,Yes,44965,Yes
2017,LA,Vantage Health Plan Inc.,67243,119887,13194,275,188,0.68,-1,-1,-1.00,67243,Individual,No,67243,Yes
2017,LA,TRUASSURE INSURANCE COMPANY,74056,-1,-1,-1,-1,-1.00,-1,-1,-1.00,74056,-1,-1,74056,Yes
2017,LA,BEST Life and Health Insurance Company,78461,16,-1,-1,-1,-1.00,-1,-1,-1.00,78461,Individual,Yes,78461,Yes
2017,LA,Guardian Life Insurance Company of America,87390,-1,-1,-1,-1,-1.00,-1,-1,-1.00,87390,Individual,Yes,87390,No
2017,LA,Louisiana Health Service & Indemnity Company,97176,1793411,678588,288,123,0.43,-1,-1,-1.00,97176,SHOP (Small Group),Yes,97176,Yes
2017,ME,Maine Community Health Options,33653,3181929,230666,501,261,0.52,-1,-1,-1.00,33653,SHOP (Small Group),No,33653,Yes
2017,ME,Anthem Health Plans of ME(Anthem BCBS),48396,453635,86780,187,106,0.57,-1,-1,-1.00,48396,SHOP (Small Group),Yes,48396,Yes
2017,ME,Maine Dental Service Corporation,50165,18698,1221,-1,-1,-1.00,-1,-1,-1.00,50165,SHOP (Small Group),Yes,50165,Yes
2017,ME,Renaissance Life & Health Insurance Company of America,76302,-1,-1,-1,-1,-1.00,-1,-1,-1.00,76302,Individual,Yes,76302,Yes
2017,ME,Harvard Pilgrim  Health Care Inc.,96667,24457,6162,-1,-1,-1.00,-1,-1,-1.00,96667,SHOP (Small Group),No,96667,Yes
2017,MI,Metropolitan Life Insurance Company,11083,72,-1,-1,-1,-1.00,-1,-1,-1.00,11083,SHOP (Small Group),Yes,11083,Yes
2017,MI,TRUASSURE INSURANCE COMPANY,12858,814,69,-1,-1,-1.00,-1,-1,-1.00,12858,SHOP (Small Group),Yes,12858,No
2017,MI,Blue Cross Blue Shield of Michigan Mutual Insurance Company,15560,5121434,841891,830,474,0.57,33,-1,-1.00,15560,SHOP (Small Group),Yes,15560,Yes
2017,MI,Priority Health,29698,1390611,288601,179,16,0.09,-1,-1,-1.00,29698,SHOP (Small Group),No,29698,No
2017,MI,DENCAP Dental Plans Inc.,31256,-1,-1,-1,-1,-1.00,-1,-1,-1.00,31256,SHOP (Small Group),Yes,31256,No
2017,MI,Delta Dental Plan of Michigan Inc.,34930,-1,-1,-1,-1,-1.00,-1,-1,-1.00,34930,SHOP (Small Group),Yes,34930,Yes
2017,MI,BEST Life and Health Insurance Company,35700,80,60,-1,-1,-1.00,-1,-1,-1.00,35700,SHOP (Small Group),Yes,35700,No
2017,MI,Health Alliance Plan (HAP),37651,194495,40596,51,14,0.27,-1,-1,-1.00,37651,Individual,No,37651,No
2017,MI,Molina Healthcare of Michigan Inc.,40047,7247,1057,-1,-1,-1.00,-1,-1,-1.00,40047,Individual,No,40047,No
2017,MI,Humana Medical Plan of Michigan Inc.,46275,246738,73432,194,90,0.46,19,-1,-1.00,46275,Individual,No,46275,No
2017,MI,Meridian Health Plan of Michigan Inc.,58594,6045,3599,-1,-1,-1.00,-1,-1,-1.00,58594,Individual,No,58594,No
2017,MI,Physicians Health Plan,60829,62923,6054,-1,-1,-1.00,-1,-1,-1.00,60829,Individual,No,60829,No
2017,MI,Humana Insurance Company,62294,5140,1271,-1,-1,-1.00,-1,-1,-1.00,62294,Individual,Yes,62294,Yes
2017,MI,Guardian Life Insurance Company of America,66587,-1,-1,-1,-1,-1.00,-1,-1,-1.00,66587,SHOP (Small Group),Yes,66587,No
2017,MI,Total Health Care USA Inc.,67183,61556,12948,59,-1,-1.00,-1,-1,-1.00,67183,Individual,No,67183,No
2017,MI,McLaren Health Plan Community,74917,\N,\N,\N,\N,\N,\N,\N,\N,74917,SHOP (Small Group),No,74917,No
\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
\N,-1,-1,-1,-1,-1,-1,-1,\N,\N,\N,\N,\N,\N,\N,\N,\N
2017,MI,Golden Dental Plans Inc. ,86217,2888,735,-1,-1,-1.00,-1,-1,-1.00,86217,Individual,Yes,86217,No
2017,MI,Dentegra Insurance Company,94523,1046,674,-1,-1,-1.00,-1,-1,-1.00,94523,SHOP (Small Group),Yes,94523,No
2017,MI,Blue Care Network of Michigan,98185,3485406,772460,425,278,0.65,11,-1,-1.00,98185,SHOP (Small Group),No,98185,Yes
2017,MO,BEST Life and Health Insurance Company,29416,476,182,-1,-1,-1.00,-1,-1,-1.00,29416,Individual,Yes,29416,Yes
2017,MO,Humana Insurance Company,30613,73679,18826,70,46,0.66,-1,-1,-1.00,30613,Individual,Yes,30613,Yes
2017,MO,Healthy Alliance Life Co(Anthem BCBS),32753,1796648,415409,144,50,0.35,-1,-1,-1.00,32753,SHOP (Small Group),https://www.anthem.com/health-insurance/provider-directory/searchcriteria?alphaprefix=JXK,32753,No
2017,MO,Blue Cross and Blue Shield of Kansas City,34762,1432795,91982,78,21,0.27,-1,-1,-1.00,34762,Individual,No,34762,No
2017,MO,Renaissance Life & Health Insurance Company of America,35853,-1,-1,-1,-1,-1.00,-1,-1,-1.00,35853,Individual,Yes,35853,Yes
2017,MO,The Guardian Life Insurance Company,48786,-1,-1,-1,-1,-1.00,-1,-1,-1.00,48786,SHOP (Small Group),Yes,48786,No
2017,MO,Dentegra Insurance Company,68265,1035,601,-1,-1,-1.00,-1,-1,-1.00,68265,Individual,Yes,68265,No
2017,MO,Metropolitan Life Insurance Company,68396,18,-1,-1,-1,-1.00,-1,-1,-1.00,68396,SHOP (Small Group),Yes,68396,Yes
2017,MO,Cigna Health and Life Insurance Company,74483,204026,31306,23,-1,-1.00,-1,-1,-1.00,74483,Individual,Yes,74483,Yes
2017,MO,TRUASSURE INSURANCE COMPANY,82905,3931,441,-1,-1,-1.00,-1,-1,-1.00,82905,Individual,Yes,82905,Yes
2017,MO,Blue Cross  Blue Shield of Kansas City,94248,678500,37410,23,-1,-1.00,-1,-1,-1.00,94248,SHOP (Small Group),No,94248,No
2017,MO,LIBERTY Dental Plan of Missouri,58284,-1,-1,-1,-1,-1.00,-1,-1,-1.00,58284,Individual,Yes,58284,No
2017,MO,DSM USA Insurance Company Inc.,58883,-1,-1,-1,-1,-1.00,-1,-1,-1.00,58883,Individual,Yes,58883,Yes
2017,MS,BEST Life and Health Insurance Company,11324,14,-1,-1,-1,-1.00,-1,-1,-1.00,11324,Individual,Yes,11324,Yes
2017,MS,Humana Insurance Company,48963,356215,94935,161,117,0.73,21,-1,-1.00,48963,Individual,Yes,48963,Yes
2017,MS,Delta Dental Insurance Company,49374,5185,2259,-1,-1,-1.00,-1,-1,-1.00,49374,Individual,Yes,49374,Yes
2017,MS,TRUASSURE INSURANCE COMPANY,74718,-1,-1,-1,-1,-1.00,-1,-1,-1.00,74718,-1,-1,74718,Yes
2017,MS,Renaissance Life & Health Insurance Company of America,84254,-1,-1,-1,-1,-1.00,-1,-1,-1.00,84254,Individual,Yes,84254,Yes
2017,MS,Ambetter of Magnolia Inc.,90714,-1,-1,-1,-1,-1.00,-1,-1,-1.00,90714,Individual,No,90714,Yes
2017,MT,PacificSource Health Plans,23603,\N,\N,\N,\N,\N,\N,\N,\N,23603,SHOP (Small Group),Yes,23603,Yes
\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
\N,245805,20728,150,0,-1,-1,-1,\N,\N,\N,\N,\N,\N,\N,\N,\N
2017,MT,Blue Cross and Blue Shield of Montana,30751,644586,75944,22,-1,-1.00,-1,-1,-1.00,30751,SHOP (Small Group),Yes,30751,Yes
2017,MT,Montana Health Cooperative,32225,\N,\N,\N,\N,\N,\N,\N,\N,32225,SHOP (Small Group),No,32225,Yes
\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
